0.0,0.0,0.0005,0.0078,0.0172,0.1097
0.0,0.0,0.0005,0.0087,0.019,0.1089
0.0,0.0,0.0006,0.0086,0.0193,0.1033
0.0,0.0,0.0006,0.0082,0.0193,0.1069
0.0,0.0,0.0006,0.009,0.0181,0.1109
0.0,0.0,0.0006,0.0093,0.0184,0.1127
0.0,0.0,0.0006,0.0079,0.0189,0.1095
0.0,0.0,0.0005,0.0082,0.0179,0.1089
0.0,0.0,0.0007,0.01,0.0186,0.1081
0.0,0.0,0.0005,0.0087,0.0176,0.1188
0.0,0.0,0.0007,0.0075,0.0175,0.1032
0.0,0.0,0.0005,0.0077,0.0183,0.1106
0.0,0.0,0.0005,0.0076,0.018,0.0985
0.0,0.0,0.0009,0.0082,0.0182,0.1139
0.0,0.0,0.0007,0.0102,0.0191,0.1089
0.0,0.0,0.0005,0.0077,0.0173,0.1065
0.0,0.0,0.0006,0.0075,0.0172,0.1075
0.0,0.0,0.0006,0.0082,0.0174,0.1081
0.0,0.0,0.0007,0.0095,0.0187,0.1075
0.0,0.0,0.0006,0.0085,0.0192,0.1021
0.0,0.0,0.0005,0.0079,0.02,0.1054
0.0,0.0,0.0006,0.0087,0.0186,0.1325
0.0,0.0,0.0006,0.0079,0.0172,0.1035
0.0,0.0,0.0005,0.0081,0.0224,0.1092
0.0,0.0,0.0006,0.0082,0.0186,0.1098
0.0,0.0,0.0006,0.0091,0.0202,0.1052
0.0,0.0,0.0007,0.0077,0.0178,0.1073
0.0,0.0,0.0005,0.0079,0.0179,0.1052
0.0,0.0,0.0006,0.0083,0.0193,0.1063
0.0,0.0,0.0005,0.0084,0.0205,0.1143
0.0,0.0,0.0005,0.0081,0.0179,0.1023
0.0,0.0,0.0005,0.0084,0.0182,0.0995
0.0,0.0,0.0005,0.0081,0.0227,0.1086
0.0,0.0,0.0006,0.0092,0.0164,0.1039
0.0,0.0,0.0006,0.0083,0.0188,0.108
0.0,0.0,0.0007,0.0083,0.0186,0.1118
0.0,0.0,0.0005,0.0087,0.0182,0.109
0.0,0.0,0.0006,0.0095,0.0214,0.1039
0.0,0.0,0.0006,0.0086,0.019,0.101
0.0,0.0,0.0006,0.0078,0.0174,0.1042
0.0,0.0,0.0006,0.0087,0.0214,0.1208
0.0,0.0,0.0007,0.0086,0.0199,0.1115
0.0,0.0,0.0006,0.0083,0.0183,0.114
0.0,0.0,0.0005,0.0124,0.0181,0.1155
0.0,0.0,0.0006,0.0087,0.0186,0.125
0.0,0.0,0.0005,0.0086,0.0183,0.1065
0.0,0.0,0.0005,0.0082,0.019,0.1022
0.0,0.0,0.0006,0.0088,0.0174,0.1102
0.0,0.0001,0.0014,0.008,0.0199,0.1027
0.0,0.0001,0.0014,0.0105,0.0335,0.1316
0.0,0.0,0.0006,0.0079,0.0244,0.1311
0.0,0.0001,0.0015,0.0099,0.0223,0.1422
0.0,0.0,0.0006,0.0095,0.0236,0.1099
0.0,0.0001,0.0014,0.0084,0.0307,0.0985
0.0,0.0,0.0007,0.0087,0.0181,0.1845
0.0,0.0,0.0005,0.0085,0.0168,0.1567
0.0,0.0001,0.0017,0.0183,0.0401,0.0991
0.0,0.0,0.0006,0.0084,0.017,0.1088
0.0,0.0,0.0006,0.0156,0.0374,0.1031
0.0,0.0,0.0006,0.0085,0.0214,0.134
0.0,0.0,0.0007,0.0076,0.0179,0.1021
0.0,0.0,0.0009,0.0091,0.0198,0.1618
0.0,0.0,0.0005,0.0078,0.0192,0.1141
0.0,0.0,0.001,0.0085,0.0212,0.1117
0.0,0.0,0.0005,0.0076,0.027,0.1519
0.0,0.0,0.0007,0.0101,0.0235,0.11
0.0,0.0,0.0005,0.0085,0.0225,0.1224
0.0,0.0,0.0008,0.0131,0.0221,0.1173
0.0,0.0,0.0006,0.0082,0.0196,0.1152
0.0,0.0,0.0006,0.009,0.0179,0.1145
0.0,0.0,0.0006,0.0081,0.0192,0.1027
0.0,0.0,0.0009,0.0081,0.0171,0.1068
0.0,0.0,0.0005,0.009,0.0183,0.1128
0.0,0.0001,0.0012,0.0076,0.0287,0.141
0.0,0.0,0.0005,0.0084,0.0168,0.1102
0.0,0.0,0.0006,0.0087,0.0188,0.1126
0.0,0.0001,0.0006,0.0092,0.0192,0.1517
0.0,0.0,0.0006,0.0094,0.019,0.1152
0.0,0.0,0.0006,0.0093,0.0238,0.1132
0.0,0.0,0.0006,0.008,0.0174,0.1138
0.0,0.0,0.0007,0.0087,0.0199,0.1101
0.0,0.0,0.0006,0.0089,0.0209,0.1168
0.0,0.0,0.0006,0.0117,0.0269,0.1424
0.0,0.0,0.0006,0.0084,0.0215,0.1096
0.0,0.0,0.0006,0.0088,0.0212,0.1117
0.0,0.0,0.0007,0.0104,0.0228,0.1149
0.0,0.0,0.0008,0.0096,0.0249,0.1268
0.0,0.0,0.0007,0.0093,0.0199,0.1015
0.0,0.0,0.0006,0.0091,0.022,0.1387
0.0,0.0,0.0006,0.0096,0.0233,0.122
0.0,0.0,0.0007,0.0109,0.0241,0.1278
0.0,0.0,0.0009,0.0096,0.0198,0.1168
0.0,0.0,0.0006,0.0082,0.0183,0.1082
0.0,0.0,0.0011,0.011,0.0228,0.1103
0.0,0.0,0.0006,0.0092,0.0259,0.1359
0.0,0.0,0.0006,0.0083,0.0189,0.1168
0.0,0.0,0.0008,0.0102,0.0191,0.1218
0.0,0.0,0.0005,0.0095,0.0182,0.1213
0.0,0.0,0.0006,0.0096,0.0178,0.1009
0.0,0.0,0.0006,0.009,0.0172,0.1032
