0.0,0.0,0.0004,0.0058,0.0132,0.0767
0.0,0.0,0.0004,0.006,0.0131,0.077
0.0,0.0,0.0004,0.0065,0.0139,0.079
0.0,0.0,0.0004,0.0059,0.012,0.0782
0.0,0.0,0.0004,0.0062,0.0132,0.075
0.0,0.0,0.0004,0.0059,0.0135,0.0806
0.0,0.0,0.0004,0.0061,0.0121,0.0765
0.0,0.0,0.0004,0.0056,0.0128,0.0806
0.0,0.0,0.0004,0.0054,0.013,0.0808
0.0,0.0,0.0007,0.0094,0.0121,0.0717
0.0,0.0,0.0004,0.0055,0.0125,0.0754
0.0,0.0001,0.0004,0.0062,0.0121,0.0855
0.0,0.0,0.0007,0.0065,0.0131,0.0778
0.0,0.0,0.0005,0.007,0.0137,0.0808
0.0,0.0,0.0005,0.0061,0.0135,0.0764
0.0,0.0,0.001,0.0055,0.0136,0.0883
0.0,0.0,0.0004,0.0057,0.0128,0.0756
0.0,0.0,0.0004,0.006,0.0121,0.0813
0.0,0.0,0.0004,0.0058,0.0131,0.0743
0.0,0.0,0.0004,0.0059,0.0132,0.0817
0.0,0.0,0.0004,0.0059,0.0131,0.0741
0.0,0.0,0.0004,0.0062,0.0137,0.0788
0.0,0.0,0.0004,0.0057,0.0126,0.074
0.0,0.0,0.0004,0.0057,0.0125,0.1045
0.0,0.0,0.0004,0.0058,0.0128,0.1016
0.0,0.0,0.0006,0.0058,0.0133,0.0785
0.0,0.0,0.0004,0.0055,0.0127,0.0832
0.0,0.0,0.0004,0.0074,0.0131,0.0798
0.0,0.0,0.0004,0.006,0.0143,0.077
0.0,0.0,0.0004,0.0064,0.013,0.0775
0.0,0.0,0.0004,0.0059,0.0134,0.0752
0.0,0.0,0.0005,0.0057,0.0128,0.0765
0.0,0.0,0.0004,0.0062,0.0127,0.0773
0.0,0.0,0.0004,0.0066,0.019,0.0783
0.0,0.0,0.0004,0.0057,0.0126,0.0771
0.0,0.0,0.0004,0.0056,0.0154,0.0788
0.0,0.0,0.0004,0.0056,0.0131,0.0769
0.0,0.0,0.0004,0.0063,0.0141,0.0716
0.0,0.0,0.0004,0.0064,0.0146,0.0778
0.0,0.0,0.0004,0.0063,0.0132,0.0821
0.0,0.0,0.0004,0.0058,0.0143,0.0745
0.0,0.0,0.0004,0.006,0.0132,0.0739
0.0,0.0,0.0004,0.006,0.0127,0.0774
0.0,0.0,0.0004,0.006,0.0137,0.0805
0.0,0.0,0.0004,0.0064,0.0141,0.0766
0.0,0.0,0.0004,0.0062,0.0143,0.0792
0.0,0.0,0.0004,0.0056,0.0148,0.0917
0.0,0.0001,0.0011,0.013,0.0138,0.1185
0.0,0.0,0.0004,0.0058,0.0138,0.1182
0.0,0.0,0.0004,0.006,0.0136,0.0833
0.0,0.0,0.0004,0.0054,0.0267,0.1336
0.0,0.0,0.0004,0.0059,0.0134,0.0848
0.0,0.0,0.0005,0.0055,0.0152,0.0819
0.0,0.0,0.0004,0.0061,0.0176,0.0876
0.0,0.0,0.0004,0.006,0.0168,0.085
0.0,0.0,0.0009,0.013,0.0117,0.0981
0.0,0.0,0.0011,0.0071,0.0204,0.0797
0.0,0.0,0.0004,0.0059,0.018,0.0818
0.0,0.0,0.0004,0.0058,0.0132,0.1293
0.0,0.0,0.0004,0.0051,0.0124,0.0848
0.0,0.0,0.0004,0.007,0.0154,0.1031
0.0,0.0,0.0004,0.0062,0.0138,0.1099
0.0,0.0,0.0005,0.0059,0.0135,0.0992
0.0,0.0,0.0004,0.0097,0.0195,0.0985
0.0,0.0,0.0006,0.0068,0.0141,0.1185
0.0,0.0,0.0004,0.0061,0.017,0.1056
0.0,0.0,0.0005,0.0073,0.0161,0.0924
0.0,0.0,0.0005,0.0059,0.0126,0.0767
0.0,0.0,0.0004,0.0062,0.014,0.109
0.0,0.0,0.0004,0.0054,0.0122,0.0741
0.0,0.0,0.0004,0.0069,0.0146,0.0759
0.0,0.0,0.0004,0.0069,0.0143,0.0839
0.0,0.0,0.0004,0.0111,0.0189,0.0901
0.0,0.0,0.0004,0.0056,0.0197,0.0809
0.0,0.0,0.0004,0.006,0.0126,0.0863
0.0,0.0,0.0004,0.0066,0.0141,0.0778
0.0,0.0,0.0004,0.0071,0.0172,0.0841
0.0,0.0,0.0006,0.007,0.0177,0.0804
0.0,0.0,0.0004,0.0071,0.0134,0.0916
0.0,0.0,0.0004,0.0061,0.014,0.0836
0.0,0.0,0.0004,0.0062,0.0151,0.0994
0.0,0.0001,0.0006,0.0086,0.0157,0.0849
0.0,0.0,0.0008,0.0065,0.0145,0.0826
0.0,0.0,0.0005,0.0077,0.014,0.0797
0.0,0.0,0.0004,0.0058,0.0143,0.0819
0.0,0.0001,0.0005,0.0091,0.0156,0.1251
0.0,0.0,0.0005,0.006,0.015,0.0843
0.0,0.0,0.0004,0.0064,0.0127,0.076
0.0,0.0,0.0005,0.0071,0.0187,0.1233
0.0,0.0,0.0005,0.0077,0.0156,0.0889
0.0,0.0,0.0004,0.0067,0.0142,0.0904
0.0,0.0,0.0006,0.0059,0.0137,0.0815
0.0,0.0,0.0005,0.006,0.0131,0.0894
0.0,0.0,0.0004,0.0064,0.014,0.076
0.0,0.0,0.0004,0.0057,0.013,0.0755
0.0,0.0,0.0004,0.0062,0.0133,0.0788
0.0,0.0,0.0004,0.0066,0.0127,0.0758
0.0,0.0,0.0004,0.0056,0.0139,0.0771
0.0,0.0,0.0006,0.0056,0.0134,0.076
0.0,0.0,0.0004,0.0062,0.0138,0.0795
