0.0,0.0001,0.0013,0.0233,0.0421,0.2547,3.3205
0.0,0.0001,0.0016,0.0193,0.0596,0.2789,3.6313
0.0,0.0001,0.0017,0.0221,0.0415,0.2713,3.3764
0.0,0.0001,0.0013,0.0249,0.0443,0.2621,3.2597
0.0,0.0001,0.0012,0.0171,0.0437,0.2432,3.4491
0.0,0.0001,0.0014,0.021,0.0451,0.2688,1.2051
0.0,0.0001,0.0017,0.0212,0.042,0.2823,3.308
0.0,0.0001,0.0016,0.0275,0.0471,0.2695,3.4091
0.0,0.0001,0.0014,0.0218,0.0476,0.2732,3.3899
0.0,0.0001,0.0013,0.0207,0.0433,0.2615,3.4836
0.0,0.0001,0.0017,0.021,0.0512,0.289,3.5862
0.0,0.0001,0.0013,0.0189,0.0492,0.2834,3.5699
0.0,0.0001,0.0013,0.0191,0.0615,0.2743,3.5831
0.0,0.0001,0.0014,0.0233,0.0431,0.2852,3.6515
0.0,0.0001,0.0016,0.0203,0.0437,0.261,3.4949
0.0,0.0001,0.0013,0.0191,0.0457,0.28,3.4776
0.0,0.0001,0.0013,0.0187,0.0444,0.2726,3.4855
0.0,0.0001,0.0013,0.0218,0.0465,0.2621,3.4774
0.0,0.0001,0.0014,0.0235,0.0433,0.2728,1.1064
0.0,0.0001,0.0013,0.0194,0.0432,0.2974,3.4476
0.0,0.0001,0.0019,0.0235,0.0425,0.2529,3.3935
0.0,0.0001,0.0016,0.0209,0.0421,0.2944,3.5436
0.0,0.0002,0.0016,0.0219,0.0434,0.283,3.3012
0.0,0.0001,0.0013,0.0248,0.0474,0.2798,3.5527
0.0,0.0001,0.0016,0.0204,0.0617,0.2828,3.5062
0.0,0.0001,0.0013,0.0198,0.0373,0.2382,3.373
0.0,0.0001,0.0013,0.0192,0.0417,0.2759,1.3336
0.0,0.0001,0.0013,0.0199,0.0416,0.3068,3.4558
0.0,0.0001,0.0014,0.021,0.0408,0.2553,3.4064
0.0,0.0001,0.0014,0.022,0.0437,0.2748,1.2233
0.0,0.0001,0.0016,0.0211,0.0489,0.2815,3.4722
0.0,0.0001,0.0012,0.0176,0.0407,0.261,3.6088
0.0,0.0001,0.0013,0.0195,0.0419,0.2798,4.2152
0.0,0.0001,0.0013,0.0228,0.0446,0.2785,3.4791
0.0,0.0001,0.0014,0.0191,0.0483,0.2716,3.5626
0.0,0.0001,0.0013,0.0196,0.0427,0.2819,3.6386
0.0,0.0001,0.0014,0.0227,0.0456,0.2579,4.1473
0.0,0.0001,0.0013,0.0214,0.0533,0.2761,1.045
0.0,0.0001,0.0014,0.0205,0.0478,0.2868,4.1179
0.0,0.0001,0.0013,0.0216,0.0465,0.2754,3.5405
0.0,0.0001,0.0016,0.0244,0.0468,0.2983,3.6165
0.0,0.0001,0.0014,0.0191,0.0512,0.2636,3.5605
0.0,0.0001,0.0013,0.0196,0.0444,0.2865,3.5762
0.0,0.0001,0.0014,0.0194,0.0428,0.2813,4.0059
0.0,0.0001,0.0013,0.0202,0.0485,0.2807,3.5494
0.0,0.0001,0.0015,0.0244,0.0449,0.2783,1.0161
0.0,0.0001,0.0013,0.0202,0.0451,0.2871,3.3835
0.0,0.0001,0.0014,0.0193,0.0507,0.2699,3.5525
0.0,0.0001,0.0013,0.0193,0.0435,0.2783,3.4923
0.0,0.0001,0.0017,0.0266,0.0443,0.259,3.4335
0.0,0.0001,0.0015,0.0222,0.05,0.2797,3.6327
0.0,0.0001,0.0013,0.0254,0.0485,0.2758,3.577
0.0,0.0001,0.0016,0.0205,0.0424,0.2758,3.6241
0.0,0.0001,0.0014,0.0221,0.0469,0.2741,0.9871
0.0,0.0001,0.0012,0.0217,0.0443,0.2552,3.4582
0.0,0.0001,0.0016,0.0198,0.0463,0.2885,3.5245
0.0,0.0001,0.0014,0.0196,0.045,-2.1399,3.5259
0.0,0.0001,0.0014,0.0264,0.0549,0.3001,4.3537
0.0,0.0001,0.0014,0.0196,0.0446,0.2729,3.4589
0.0,0.0001,0.0013,0.0185,0.0461,0.2753,3.5758
0.0,0.0001,0.0017,0.0209,0.0519,0.2931,3.5069
0.0,0.0001,0.0013,0.0183,0.0409,0.264,2.3153
0.0,0.0001,0.0017,0.0247,0.0519,0.2867,3.5037
0.0,0.0001,0.0013,0.0215,0.0429,0.2993,3.6724
0.0,0.0001,0.0015,0.0298,0.0461,0.2935,3.6785
0.0,0.0001,0.0019,0.0244,0.0452,0.2897,3.7735
0.0,0.0001,0.002,0.0231,0.0477,0.2907,1.2877
0.0,0.0004,0.0013,0.026,0.0471,0.2924,3.5765
0.0,0.0001,0.0013,0.0234,0.0482,0.2799,3.6418
