0.0,0.0,0.0004,0.0052,0.0112,0.0635,0.6292
0.0,0.0001,0.0004,0.0048,0.0106,0.0614,0.592
0.0,0.0,0.0004,0.005,0.0099,0.0593,0.592
0.0,0.0,0.0003,0.0046,0.0097,0.0562,0.5866
0.0,0.0,0.0004,0.0045,0.0096,0.057,0.5865
0.0,0.0,0.0003,0.0049,0.01,0.0584,0.5834
0.0,0.0,0.0004,0.0048,0.0102,0.0589,0.5976
0.0,0.0,0.0003,0.0045,0.0098,0.0574,0.5926
0.0,0.0001,0.0004,0.0049,0.0118,0.0573,0.584
0.0,0.0,0.0004,0.0047,0.0099,0.0571,0.579
