0.0,0.0001,0.0017,0.0227,0.0448,0.2713,3.3355
0.0,0.0001,0.0016,0.0228,0.0507,0.2865,3.8201
0.0,0.0001,0.0014,0.0214,0.0452,0.2994,3.6548
0.0,0.0001,0.0014,0.0206,0.0509,0.2775,3.4804
0.0,0.0001,0.0015,0.0217,0.0513,0.3072,3.6767
0.0,0.0001,0.0019,0.0237,0.0496,0.3067,3.5317
0.0,0.0001,0.0018,0.0224,0.0433,0.2709,3.2422
0.0,0.0001,0.0014,0.0194,0.0456,0.2782,3.2748
0.0,0.0001,0.0014,0.0252,0.0478,0.2907,3.2918
0.0,0.0001,0.0015,0.0203,0.0431,0.278,3.2556
0.0,0.0001,0.0014,0.0205,0.0425,0.2569,3.3094
0.0,0.0001,0.002,0.0251,0.0459,0.3023,2.9906
0.0,0.0001,0.0015,0.0241,0.0566,0.3082,3.6194
0.0,0.0001,0.002,0.0226,0.0572,0.2958,3.4783
0.0,0.0001,0.0019,0.0237,0.0496,0.2806,3.3517
0.0,0.0001,0.0015,0.0242,0.0479,0.286,3.5918
0.0,0.0001,0.0019,0.0256,0.0562,0.3083,1.9472
0.0,0.0001,0.0013,0.0191,0.0398,0.2604,3.4418
0.0,0.0001,0.0015,0.0218,0.0482,0.3281,3.5871
0.0,0.0001,0.0015,0.0217,0.0456,0.3405,3.3511
0.0,0.0001,0.002,0.0251,0.0586,0.3046,3.6567
0.0,0.0001,0.0018,0.0243,0.0529,0.3024,3.709
0.0,0.0001,0.0014,0.0234,0.0537,0.2895,3.6536
0.0,0.0001,0.0014,0.0194,0.0459,0.2852,3.3571
0.0,0.0001,0.0015,0.0251,0.0507,0.3167,3.7511
0.0,0.0001,0.0015,0.0228,0.0476,0.2896,3.5847
0.0,0.0001,0.0025,0.0258,0.0511,0.3044,3.6936
0.0,0.0001,0.0018,0.0268,0.0526,0.3097,3.6698
0.0,0.0001,0.0015,0.0246,0.0471,0.2809,0.7582
0.0,0.0001,0.0016,0.0226,0.0494,0.3038,3.5975
0.0,0.0001,0.0015,0.0238,0.0556,0.3107,3.5475
0.0,0.0001,0.0018,0.0233,0.0461,0.2681,3.3796
0.0,0.0001,0.0013,0.0257,0.0492,0.2595,3.604
0.0,0.0002,0.0024,0.0227,0.0477,0.3031,3.3712
0.0,0.0001,0.0016,0.0188,0.0404,0.261,3.3599
0.0,0.0001,0.0014,0.0188,0.0408,0.2906,3.445
0.0,0.0001,0.0016,0.0227,0.0508,0.2895,3.5268
0.0,0.0001,0.0015,0.0208,0.0494,0.3087,3.4052
0.0,0.0001,0.0019,0.0245,0.0454,0.2749,3.3626
0.0,0.0001,0.0014,0.0195,0.0434,0.2744,1.3186
0.0,0.0001,0.0014,0.0252,0.0494,0.2955,3.5617
0.0,0.0001,0.0016,0.0263,0.0493,0.2907,3.6562
0.0,0.0001,0.003,0.025,0.0565,0.3058,3.5903
0.0,0.0001,0.0021,0.0243,0.0473,0.3116,3.7143
0.0,0.0001,0.0015,0.0219,0.0509,0.2964,1.4642
0.0,0.0001,0.0015,0.0223,0.0558,0.3145,3.6829
0.0,0.0001,0.0019,0.0255,0.0501,0.3066,3.6553
0.0,0.0001,0.002,0.022,0.0515,0.3022,3.5559
0.0001,0.0001,0.002,0.0226,0.0514,0.3136,3.5229
0.0,0.0001,0.0015,0.0254,0.0507,0.3021,3.5222
0.0,0.0001,0.002,0.023,0.0463,0.2849,3.5965
0.0,0.0001,0.0015,0.0247,0.0548,0.3038,3.5739
0.0,0.0001,0.0015,0.0219,0.0511,0.2684,1.2039
0.0,0.0001,0.0015,0.022,0.0497,0.2923,4.4524
0.0,0.0001,0.002,0.0241,0.0462,0.3107,3.5215
0.0,0.0001,0.0016,0.0219,0.0485,0.285,3.6421
0.0,0.0001,0.0017,0.0237,0.0518,0.3056,3.5997
0.0,0.0001,0.0015,0.0212,0.0521,0.2969,3.5533
0.0,0.0001,0.0018,0.0217,0.0443,0.2892,3.5797
0.0,0.0001,0.0017,0.0214,0.0492,0.2956,3.6013
0.0,0.0001,0.0022,0.0247,0.0553,0.2792,3.2229
0.0,0.0001,0.0014,0.0208,0.042,0.2711,3.6075
0.0,0.0001,0.0019,0.0227,0.0456,0.2942,3.6245
0.0,0.0001,0.0014,0.0213,0.048,0.2734,1.4322
0.0,0.0001,0.0015,0.0241,0.0502,0.2935,3.6719
0.0,0.0001,0.0015,0.0248,0.046,0.3023,3.6252
0.0,0.0001,0.0015,0.0248,0.0473,0.3137,3.6141
0.0,0.0001,0.0015,0.0254,0.0458,0.3081,3.7135
0.0,0.0001,0.0016,0.0211,0.0465,0.2841,3.58
0.0,0.0001,0.0024,0.0277,0.0533,0.2833,3.64
0.0,0.0001,0.0015,0.0211,0.0502,0.2987,3.6113
0.0,0.0001,0.0025,0.0252,0.0474,0.3072,1.0486
0.0,0.0001,0.0015,0.0264,0.0505,0.313,3.4988
0.0,0.0001,0.0015,0.0218,0.0487,0.2924,3.7019
0.0,0.0001,0.0014,0.0232,0.0599,0.3056,3.5949
0.0,0.0001,0.0015,0.027,0.0551,0.2961,3.6232
0.0,0.0001,0.0017,0.0228,0.0523,0.2817,3.6366
0.0,0.0001,0.0018,0.0221,0.052,0.3009,3.5361
0.0,0.0001,0.0015,0.021,0.0498,0.2882,3.6595
0.0,0.0001,0.0021,0.0266,0.0529,0.3081,1.2676
0.0,0.0001,0.0015,0.0272,0.0457,0.3056,3.6195
0.0,0.0001,0.0014,0.0219,0.0454,0.2942,3.6437
0.0,0.0001,0.0016,0.0241,0.0542,0.3177,3.6671
0.0,0.0001,0.002,0.0269,0.0485,0.3061,3.6955
0.0,0.0001,0.0015,0.0212,0.051,0.3078,3.6602
0.0,0.0001,0.0016,0.0241,0.0527,0.355,3.6186
0.0,0.0003,0.0019,0.0223,0.0511,0.2721,3.5341
0.0,0.0002,0.0015,0.0232,0.0492,0.2904,3.666
0.0,0.0001,0.0016,0.0213,0.0457,0.2895,3.5259
0.0,0.0001,0.0021,0.0229,0.0517,0.2905,3.5808
0.0,0.0001,0.0015,0.0227,0.0509,0.3579,3.7153
0.0,0.0001,0.0016,0.0198,0.0467,0.313,3.6504
0.0,0.0001,0.0021,0.0239,0.049,0.3006,3.7051
0.0,0.0001,0.0014,0.0195,0.0511,0.2931,3.6033
0.0,0.0001,0.0015,0.0248,0.0689,0.2941,3.7353
0.0,0.0001,0.0017,0.0221,0.0516,0.3104,3.6786
0.0,0.0001,0.0015,0.0249,0.0509,0.3046,3.8475
0.0,0.0001,0.0016,0.0234,0.0561,0.3027,3.8034
0.0,0.0001,0.002,0.0232,0.0527,0.2975,3.7691
0.0,0.0001,0.0016,0.0256,0.0552,0.3029,3.7224
